feature_set,model,gross_SR,net_SR,net_ann,turnover,breakeven_bps,rank_IC,IC_t_HAC
classical_baseline,momentum,0.6831016674234245,0.6361337205174401,0.1501937404434335,0.9226912082012106,145.6482529117521,0.0596874590408246,3.341947903140414
classical_baseline,reversal_plus_momentum,0.6622448943204011,0.4907683980254735,0.0824836973632436,2.4025898207529055,38.60930062869808,0.0417859852564337,2.7421165392835483
classical_baseline,reversal,0.2241046156200818,0.0622969080949489,0.0144822235987778,3.133367769456626,13.851612882244304,-0.0012939123403134,-0.1150381481947442
classical_baseline,zscore_reversal,0.2241046156200818,0.0622969080949489,0.0144822235987778,3.133367769456626,13.851612882244304,-0.0012939123403134,-0.1150381481947442
