feature_set,model,gross_SR,net_SR,net_ann,turnover,breakeven_bps,rank_IC,IC_t_HAC
flow_compustat,mlp,2.281128977172152,2.028436388184547,0.2137388845838421,2.2134774047273877,90.46873971823469,0.0418490745825896,6.363207665564921
flow_compustat,xgboost,1.9865518244219695,1.7704565920433664,0.2126930990273702,2.178243125716301,91.37027822878572,0.0255984885714847,3.5389218560990865
return_only,xgboost,1.5313526083682734,1.313428472289908,0.180261814130065,2.5004065583421493,70.0775013729449,0.0224576962307601,2.092731115950266
return_only,mlp,1.5122565429112833,1.1915947413370438,0.1232633014135221,2.764276016591294,47.159609687337934,0.0241206698656959,4.042372040553211
flow_compustat,elastic_net,0.437988885360943,0.2370437375194772,0.0319618054288318,2.252237103555939,21.82594755024127,0.0104204480958586,0.9880995952517396
flow_compustat,ridge,0.2341807152693474,-0.0052661871050695,-0.0005499077869325,2.080678870042789,9.779756263348302,0.0128028579851307,1.3575364883296817
return_only,elastic_net,0.0880894657403471,-0.1085857959842257,-0.0176125713386677,2.658187917324818,4.478515726234237,0.0076128211497339,0.6929148085916212
return_only,ridge,-0.161847428016143,-0.2839377139875352,-0.0641092270344606,2.2948520421075576,-13.280087291809192,-0.013077104204986,-0.7217238179554808
